end,AccountsPayableCurrent__USD,AccruedIncomeTaxesCurrent__USD,AccruedLiabilitiesCurrent__USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment__USD,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax__USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax__USD,AdditionalPaidInCapital__USD,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation__USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue__USD,AdvertisingExpense__USD,AmortizationOfLeaseIncentives__USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount__shares,AssetImpairmentCharges__USD,AssetsCurrent__USD,Assets__USD,BusinessCombinationAcquisitionRelatedCosts__USD,BusinessExitCosts__USD,CapitalExpendituresIncurredButNotYetPaid__USD,CapitalLeaseObligations__USD,CashAndCashEquivalentsAtCarryingValue__USD,CashAndCashEquivalentsPeriodIncreaseDecrease__USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect__USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents__USD,CashFlowHedgeDerivativeInstrumentAssetsAtFairValue__USD,CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue__USD,CashFlowHedgesDerivativeInstrumentsAtFairValueNet__USD,CashSurrenderValueOfLifeInsurance__USD,CommonStockDividendsPerShareCashPaid__USD/shares,CommonStockDividendsPerShareDeclared__USD/shares,CommonStockParOrStatedValuePerShare__USD/shares,CommonStockSharesAuthorized__shares,CommonStockSharesIssued__shares,CommonStockSharesOutstanding__shares,CommonStockValue__USD,ComprehensiveIncomeNetOfTax__USD,ContractWithCustomerLiabilityCurrent__USD,CumulativeEffectOnRetainedEarningsNetOfTax1__USD,CurrentFederalTaxExpenseBenefit__USD,CurrentForeignTaxExpenseBenefit__USD,CurrentIncomeTaxExpenseBenefit__USD,CurrentStateAndLocalTaxExpenseBenefit__USD,DebtCurrent__USD,DebtInstrumentBasisSpreadOnVariableRate1__pure,DeferredFederalIncomeTaxExpenseBenefit__USD,DeferredForeignIncomeTaxExpenseBenefit__USD,DeferredIncomeTaxAssetsNet__USD,DeferredIncomeTaxExpenseBenefit__USD,DeferredRevenueAndCreditsCurrent__USD,DeferredStateAndLocalIncomeTaxExpenseBenefit__USD,DeferredTaxAssetsInventory__USD,DeferredTaxAssetsLiabilitiesNet__USD,DeferredTaxAssetsNetCurrent__USD,DeferredTaxAssetsNetNoncurrent__USD,DeferredTaxAssetsNet__USD,DeferredTaxAssetsOperatingLossCarryforwards__USD,DeferredTaxAssetsOther__USD,DeferredTaxAssetsStateTaxes__USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits__USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation__USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost__USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities__USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent__USD,DeferredTaxAssetsValuationAllowance__USD,DeferredTaxLiabilitiesLeasingArrangements__USD,DeferredTaxLiabilitiesOther__USD,DeferredTaxLiabilitiesPrepaidExpenses__USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment__USD,DeferredTaxLiabilitiesUndistributedForeignEarnings__USD,DefinedBenefitPlanContributionsByEmployer__USD,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch__pure,DefinedContributionPlanEmployerMatchingContributionPercent__pure,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent__pure,DepreciationDepletionAndAmortization__USD,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet__USD,DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet__USD,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet__USD,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue__USD,DividendsCommonStockCash__USD,EarningsPerShareBasic__USD/shares,EarningsPerShareDiluted__USD/shares,EffectOfExchangeRateOnCashAndCashEquivalents__USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents__USD,EffectiveIncomeTaxRateContinuingOperations__pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate__pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate__pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost__pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments__pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes__pure,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch__pure,EffectiveIncomeTaxRateReconciliationTaxCredits__pure,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition__pure,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized__USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense__USD,EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions__USD,EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries__USD,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries__USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities__USD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities__USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet__USD,ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months__USD,GainLossOnCashFlowHedgeIneffectivenessNet__USD,GainLossOnContractTermination__USD,GainLossOnSaleOfPropertyPlantEquipment__USD,GainLossOnSalesOfAssetsAndAssetImpairmentCharges__USD,GainLossRelatedToLitigationSettlement__USD,GoodwillImpairmentLoss__USD,Goodwill__USD,GrossProfit__USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic__USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest__USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign__USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments__USD,IncomeLossFromEquityMethodInvestments__USD,IncomeTaxExpenseBenefit__USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate__USD,IncomeTaxesPaidNet__USD,IncreaseDecreaseInAccountsAndOtherReceivables__USD,IncreaseDecreaseInAccountsPayable__USD,IncreaseDecreaseInAccruedIncomeTaxesPayable__USD,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities__USD,IncreaseDecreaseInAccruedLiabilities__USD,IncreaseDecreaseInDeferredRevenue__USD,IncreaseDecreaseInInventories__USD,IncreaseDecreaseInOperatingLeaseLiability__USD,IncreaseDecreaseInOtherOperatingAssets__USD,IncreaseDecreaseInPrepaidAdvertising__USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets__USD,IncreaseDecreaseInRestrictedCash__USD,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements__shares,InterestCostsCapitalized__USD,InterestIncomeExpenseNonoperatingNet__USD,InterestPaidNet__USD,InterestPaid__USD,InventoryNet__USD,InventoryValuationReserves__USD,LeaseCost__USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive__USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths__USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive__USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour__USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree__USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo__USD,LesseeOperatingLeaseLiabilityPaymentsDue__USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount__USD,LettersOfCreditOutstandingAmount__USD,LiabilitiesAndStockholdersEquity__USD,LiabilitiesCurrent__USD,Liabilities__USD,LineOfCreditFacilityAmountOutstanding__USD,LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod__USD,LineOfCredit__USD,LongTermDebtAndCapitalLeaseObligations__USD,LongTermDebtCurrent__USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths__USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour__USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree__USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo__USD,LongTermDebtNoncurrent__USD,LongTermDebt__USD,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations__USD,NetCashProvidedByUsedInFinancingActivities__USD,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations__USD,NetCashProvidedByUsedInInvestingActivities__USD,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations__USD,NetCashProvidedByUsedInOperatingActivities__USD,NetIncomeLossAvailableToCommonStockholdersBasic__USD,NetIncomeLossAvailableToCommonStockholdersDiluted__USD,NetIncomeLoss__USD,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification__USD,NumberOfOperatingSegments__segment,NumberOfReportableSegments__Reportable_segment,NumberOfReportableSegments__Segment,NumberOfStatesInWhichEntityOperates__State,NumberOfStatesInWhichEntityOperates__pure,NumberOfStores__Store,NumberOfStores__pure,OperatingIncomeLoss__USD,OperatingLeaseCost__USD,OperatingLeaseImpairmentLoss__USD,OperatingLeaseLiabilityCurrent__USD,OperatingLeaseLiabilityNoncurrent__USD,OperatingLeaseLiability__USD,OperatingLeasePayments__USD,OperatingLeaseRightOfUseAsset__USD,OperatingLeaseWeightedAverageDiscountRatePercent__pure,OperatingLeasesFutureMinimumPaymentsDueCurrent__USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears__USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears__USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears__USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears__USD,OperatingLeasesFutureMinimumPaymentsDueThereafter__USD,OperatingLeasesFutureMinimumPaymentsDue__USD,OperatingLeasesRentExpenseContingentRentals__USD,OperatingLeasesRentExpenseNet__USD,OperatingLeasesRentExpenseSubleaseRentals1__USD,OtherAssetsCurrent__USD,OtherAssetsNoncurrent__USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease__USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax__USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationTax__USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax__USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationTax__USD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax__USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax__USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent__USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax__USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax__USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax__USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax__USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax__USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax__USD,OtherDeferredCompensationArrangementsLiabilityClassifiedNoncurrent__USD,OtherDerivativesNotDesignatedAsHedgingInstrumentsAtFairValueNet__USD,OtherDerivativesNotDesignatedAsHedgingInstrumentsLiabilitiesAtFairValue__USD,OtherLiabilitiesCurrent__USD,OtherLiabilitiesNoncurrent__USD,OtherNoncashIncomeExpense__USD,PaymentsForOtherOperatingActivities__USD,PaymentsForProceedsFromOtherInvestingActivities__USD,PaymentsForRepurchaseOfCommonStock__USD,PaymentsOfDebtIssuanceCosts__USD,PaymentsOfDividendsCommonStock__USD,PaymentsOfDividends__USD,PaymentsRelatedToTaxWithholdingForShareBasedCompensation__USD,PaymentsToAcquireBusinessesNetOfCashAcquired__USD,PaymentsToAcquirePropertyPlantAndEquipment__USD,PreferredStockParOrStatedValuePerShare__USD/shares,PreferredStockSharesAuthorized__shares,PreferredStockSharesIssued__shares,PreferredStockValue__USD,PrepaidAdvertising__USD,PrepaidExpenseCurrent__USD,ProceedsFromInsuranceSettlementInvestingActivities__USD,ProceedsFromIssuanceOfLongTermDebt__USD,ProceedsFromLinesOfCredit__USD,ProceedsFromPaymentsForOtherFinancingActivities__USD,ProceedsFromSaleOfPropertyPlantAndEquipment__USD,ProceedsFromStockOptionsExercised__USD,ProfitLoss__USD,PropertyPlantAndEquipmentGross__USD,PropertyPlantAndEquipmentNet__USD,ReceivablesNetCurrent__USD,RepaymentsOfLinesOfCredit__USD,RepaymentsOfLongTermDebt__USD,RestrictedCashAndCashEquivalentsAtCarryingValue__USD,RetainedEarningsAccumulatedDeficit__USD,RevenueFromContractWithCustomerExcludingAssessedTax__USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability__USD,SalesRevenueNet__USD,SelfInsuranceReserve__USD,SellingGeneralAndAdministrativeExpense__USD,SeveranceCosts1__USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue__USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue__USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod__shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate__pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm__years,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate__pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate__pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue__USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice__USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice__USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod__shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross__shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice__USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue__USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber__shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice__USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice__USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice__USD/shares,ShareBasedCompensation__USD,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding__USD,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1__pure,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound__USD,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound__USD,StockIssuedDuringPeriodSharesStockOptionsExercised__shares,StockIssuedDuringPeriodValueShareBasedCompensation__USD,StockIssuedDuringPeriodValueStockOptionsExercisedNetOfTaxBenefitExpense__USD,StockIssuedDuringPeriodValueTreasuryStockReissued__USD,StockRepurchaseProgramAuthorizedAmount1__USD,StockRepurchaseProgramAuthorizedAmount__USD,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1__USD,StockRepurchasedAndRetiredDuringPeriodShares__shares,StockRepurchasedAndRetiredDuringPeriodValue__USD,StockRepurchasedDuringPeriodValue__USD,StockholdersEquity__USD,TangibleAssetImpairmentCharges__USD,TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit__USD,TreasuryStockAcquiredAverageCostPerShare__USD/shares,TreasuryStockCommonShares__shares,TreasuryStockCommonValue__USD,TreasuryStockShares__shares,TreasuryStockValueAcquiredCostMethod__USD,TreasuryStockValue__USD,UndistributedEarningsOfForeignSubsidiaries__USD,UnrealizedGainLossOnCashFlowHedgingInstruments__USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions__USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities__USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued__USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions__USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions__USD,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued__USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations__USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate__USD,UnrecognizedTaxBenefits__USD,VariableLeaseCost__USD,WeightedAverageNumberOfDilutedSharesOutstanding__shares,WeightedAverageNumberOfSharesOutstandingBasic__shares
2010-01-31,188241000.0,48260000.0,107710000.0,,10387000.0,,448848000.0,-3621000.0,24989000.0,264963000.0,,2684000.0,30533000.0,1180193000.0,2079169000.0,,7580000.0,,,513943000.0,365121000.0,,,,,,,,,0.01,253125000.0,106962000.0,106962000.0,1070000.0,,,,55563000.0,2757000.0,66442000.0,8122000.0,1587000.0,,-21636000.0,321000.0,,-23595000.0,195185000.0,-2280000.0,,,92195000.0,53809000.0,,,,,,,,,,,,,,,,4477000.0,,,,151796000.0,,,,,51424000.0,0.73,0.72,1131000.0,,0.356,0.35,,,-0.018,0.024,,,,,,5981000.0,29600000.0,84200000.0,2131000.0,,,,,,-2603000.0,,1900000.0,,,1103237000.0,111689000.0,,8600000.0,120289000.0,,42847000.0,,-8593000.0,6620000.0,29202000.0,48285000.0,,42084000.0,2353000.0,-108332000.0,,-23349000.0,,,0.0,1610000.0,1763000.0,,,3198000.0,466124000.0,,,,,,,,,,,,2079169000.0,563482000.0,867574000.0,,,,8672000.0,,,,,,,,,-55498000.0,,-71230000.0,,490718000.0,77442000.0,77442000.0,77442000.0,,,,,,,,,121442000.0,,,,,,,,,,,,,,,,33994000.0,186273000.0,326000.0,8858000.0,16140000.0,4876000.0,,,,,,,,,,,,,2000.0,,,,22499000.0,54120000.0,0.0,0.0,0.0,0.0,,,51132000.0,,0.0,72263000.0,0.01,7500000.0,0.0,0.0,32777000.0,22109000.0,0.0,,,-35000.0,1033000.0,11861000.0,,,829027000.0,44187000.0,0.0,14702000.0,0.0,751290000.0,,,3102704000.0,,981795000.0,,,,,0.023,5.1,0.56,0.024,,,,,,,,,,,,24989000.0,,,,,,,11347000.0,,,,,,,,1211595000.0,,,,,,,,,,,179000.0,329000.0,,1029000.0,655000.0,,1553000.0,10594000.0,15866000.0,,107373000.0,105763000.0
2011-01-30,227963000.0,41997000.0,122440000.0,1127493000.0,12990000.0,,466885000.0,17918000.0,26630000.0,293623000.0,,1488000.0,5453000.0,1347594000.0,2131762000.0,,-400000.0,,334000.0,628403000.0,114460000.0,,,,,,12939000.0,,0.58,0.01,253125000.0,104888000.0,104888000.0,1049000.0,202830000.0,,,79719000.0,3972000.0,99267000.0,15576000.0,1542000.0,,20429000.0,90000.0,,23566000.0,192450000.0,3047000.0,,,85612000.0,32646000.0,118258000.0,,,,,,,,,,,,,,,4247000.0,,,,144630000.0,,,,,62574000.0,1.87,1.83,781000.0,,0.38,0.35,,,-0.008,0.038,,,,,,24762000.0,27000000.0,113700000.0,11239000.0,11239000.0,,,,,1139000.0,,,,,1373859000.0,308033000.0,,15027000.0,323060000.0,,122833000.0,,98617000.0,-3477000.0,35946000.0,-6308000.0,,19314000.0,-3112000.0,46464000.0,,1729000.0,,,12512000.0,2566000.0,1277000.0,,,2381000.0,513381000.0,12348000.0,,,,,,,,,,,2131762000.0,611716000.0,872899000.0,0.0,0.0,,7130000.0,,,,,,,8672000.0,,-178315000.0,,-63995000.0,,355989000.0,200227000.0,200227000.0,200227000.0,,,,,,,,,323414000.0,,,,,,,,,,,,,,,,34856000.0,183391000.0,329000.0,8176000.0,20966000.0,2603000.0,,,,,,2603000.0,,,,,,,,13996000.0,,,25324000.0,51918000.0,0.0,0.0,400000.0,125000000.0,,,59160000.0,17918000.0,0.0,61906000.0,0.01,7500000.0,0.0,0.0,36825000.0,21120000.0,0.0,,,-1625000.0,10823000.0,15736000.0,,1858049000.0,730556000.0,41565000.0,0.0,1587000.0,12512000.0,777939000.0,,,3504158000.0,19122000.0,1050445000.0,,,,,0.022,5.1,0.473,0.026,15788000.0,,,,,,,1367629.0,28.81,,,26630000.0,,,,,,,23300000.0,,,,,4263463.0,125000000.0,,1258863000.0,,,29.32,,,,,,,,560000.0,1701000.0,,821000.0,0.0,4062000.0,2807000.0,7812000.0,11619000.0,,109522000.0,106956000.0
2012-01-29,218329000.0,22435000.0,111774000.0,1199805000.0,12590000.0,,478720000.0,11656000.0,24336000.0,301316000.0,,1743000.0,840000.0,1276366000.0,2060838000.0,,,,349000.0,502757000.0,-125646000.0,,,,,,12684000.0,,0.73,0.01,253125000.0,100451000.0,100451000.0,1005000.0,236531000.0,,,104370000.0,4044000.0,130689000.0,22275000.0,1795000.0,,15650000.0,-13000.0,,14210000.0,190417000.0,-1427000.0,,,91744000.0,12382000.0,104126000.0,,,,,,,,,,,,,,26600000.0,4862000.0,,,,130553000.0,,,,,76308000.0,2.27,2.22,-237000.0,,0.379,0.35,,,-0.006,0.035,,,3.0,45958000.0,,15078000.0,24100000.0,140100000.0,8021000.0,8021000.0,,,,,-2040000.0,-2880000.0,,,19301000.0,1459856000.0,367620000.0,,14210000.0,381830000.0,,144899000.0,,150657000.0,4763000.0,-21154000.0,-19562000.0,,-16030000.0,-2242000.0,34853000.0,,2065000.0,-2559000.0,,2220000.0,2230000.0,1016000.0,,,1952000.0,553461000.0,12026000.0,,,,,,,,,,,2060838000.0,571799000.0,805576000.0,0.0,0.0,,5478000.0,,1795000.0,1968000.0,1786000.0,1724000.0,,7273000.0,,-259039000.0,,-157704000.0,,291334000.0,236931000.0,236931000.0,236931000.0,,,,,,44.0,,576.0,381732000.0,,,,,,,,,221591000.0,140006000.0,154731000.0,179440000.0,199852000.0,490619000.0,1386239000.0,34390000.0,192807000.0,382000.0,9229000.0,37418000.0,-400000.0,,,,,,-400000.0,,0.0,,,0.0,,,12150000.0,,,27049000.0,46537000.0,17000.0,,600000.0,194429000.0,,,68877000.0,11656000.0,25363000.0,130353000.0,0.01,7500000.0,0.0,0.0,34294000.0,24188000.0,751000.0,,,-86000.0,81000.0,9614000.0,,1934477000.0,734672000.0,45961000.0,,1626000.0,14732000.0,762947000.0,,,3720895000.0,19103000.0,1078124000.0,,,,,0.023,5.0,0.466,0.022,7343000.0,22.37,29.2,3160.0,0.0,0.0,4338000.0,934696.0,31.76,,,24336000.0,,2.25,0.0,5700000.0,429773.0,,17925000.0,,,,,5384036.0,194429000.0,194429000.0,1255262000.0,,,36.11,,,,,,,,370000.0,2070000.0,,1329000.0,379000.0,3983000.0,864000.0,6738000.0,10023000.0,,106582000.0,104352000.0
